样本索引,源视频文件名,预测标签,真实标签,吸吮行为次数,吸吮行为时长(秒),手脚活动次数,手脚活动时长(秒),皱眉次数,皱眉时长(秒),总行为次数,总持续时间(秒)
2442,2024-12-13 134629,中性,饱腹,0,0.0,0,0.0,0,0.0,8,230.0
2443,2024-12-13 134629,中性,饱腹,0,0.0,0,0.0,0,0.0,6,121.0
2444,2024-12-13 134629,中性,饱腹,0,0.0,0,0.0,0,0.0,6,121.0
2445,2024-12-13 134629,中性,饱腹,0,0.0,0,0.0,0,0.0,6,121.0
2447,2024-12-13 134629,中性,饱腹,0,0.0,0,0.0,0,0.0,6,191.0
2448,2024-12-13 134629,中性,饱腹,0,0.0,0,0.0,0,0.0,6,191.0
2449,2024-12-13 134629,中性,饱腹,0,0.0,0,0.0,0,0.0,4,137.0
2450,2024-12-13 134629,中性,饱腹,0,0.0,0,0.0,0,0.0,6,251.0
2456,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2457,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2458,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2459,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2461,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2462,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2464,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2469,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2471,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2472,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2476,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2477,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2478,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2481,2024-12-13 134629,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2488,2024-12-16 190348,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2490,2024-12-16 190348,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2492,2024-12-16 190348,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2501,2024-12-16 190348,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2504,2024-12-16 190348,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2505,2024-12-16 190348,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2506,2024-12-16 190348,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2507,2024-12-16 190348,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2511,2024-12-16 190348,中性,微饿,0,0.0,2,12.0,0,0.0,4,12.0
2512,2024-12-16 190348,饱腹,饥饿,0,0.0,2,12.0,0,0.0,4,12.0
2513,2024-12-16 190348,饱腹,饥饿,0,0.0,2,12.0,0,0.0,4,12.0
2514,2024-12-16 190348,饱腹,饥饿,0,0.0,2,12.0,0,0.0,4,12.0
2515,2024-12-16 190348,微饿,饥饿,0,0.0,2,12.0,0,0.0,4,12.0
2516,2024-12-16 190348,微饿,饥饿,0,0.0,2,12.0,0,0.0,4,12.0
2517,2024-12-16 190348,微饿,饥饿,0,0.0,3,64.0,0,0.0,6,64.0
2518,2024-12-16 190348,微饿,饥饿,0,0.0,3,64.0,0,0.0,6,64.0
2519,2024-12-16 190348,微饿,饥饿,0,0.0,3,64.0,0,0.0,6,64.0
2520,2024-12-16 190348,微饿,饥饿,0,0.0,2,61.0,0,0.0,4,61.0
2521,2024-12-16 190348,微饿,饥饿,0,0.0,1,52.0,0,0.0,2,52.0
2522,2024-12-16 190348,微饿,饥饿,0,0.0,1,52.0,0,0.0,2,52.0
2523,2024-12-16 190348,微饿,饥饿,0,0.0,1,52.0,0,0.0,2,52.0
2524,2024-12-16 190348,微饿,饥饿,0,0.0,1,52.0,0,0.0,2,52.0
2525,2024-12-16 190348,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2526,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2527,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2528,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2529,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2530,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2531,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2532,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2533,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2534,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2535,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2536,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2537,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2538,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2539,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2540,2024-12-16 190348,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2541,2024-12-16 190348,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2556,2024-12-16 190348,中性,饱腹,0,0.0,0,0.0,0,0.0,2,102.0
2558,2024-12-16 190348,中性,饱腹,0,0.0,0,0.0,0,0.0,2,102.0
2560,2024-12-16 190348,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2561,2024-12-16 190348,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2563,2024-12-16 190348,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2566,2024-12-16 190348,中性,饱腹,0,0.0,0,0.0,0,0.0,2,14.0
2569,2024-12-16 190348,中性,饱腹,0,0.0,0,0.0,0,0.0,2,14.0
2570,2024-12-16 190348,中性,饱腹,0,0.0,0,0.0,0,0.0,2,14.0
2571,2024-12-16 190348,中性,饱腹,0,0.0,0,0.0,0,0.0,2,14.0
2575,2024-12-16 190348,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2577,2024-12-16 190348,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2578,2024-12-16 190348,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2581,2024-12-16 190348,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2582,2024-12-16 190348,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2583,2024-12-16 190348,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2584,2024-12-16 190348,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2585,2024-12-16 190348,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2586,2024-12-16 190348,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2587,2024-12-16 190348,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2588,2024-12-16 190348,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2589,2024-12-16 190348,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2590,2024-12-16 190348,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2592,2024-12-16 190348,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2597,2024-12-16 190348,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2601,2024-12-16 190348,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2608,2024-12-17 135256,饥饿,微饿,0,0.0,11,77.0,4,16.0,30,103.0
2611,2024-12-17 135256,饥饿,微饿,0,0.0,12,73.0,1,3.0,30,95.0
2612,2024-12-17 135256,饥饿,微饿,0,0.0,11,73.0,2,20.0,28,104.0
2613,2024-12-17 135256,饥饿,微饿,0,0.0,11,73.0,3,28.0,30,112.0
2615,2024-12-17 135256,饥饿,微饿,0,0.0,12,106.0,3,28.0,34,150.0
2616,2024-12-17 135256,饥饿,微饿,0,0.0,15,116.0,4,34.0,41,160.0
2619,2024-12-17 135256,饥饿,微饿,0,0.0,21,147.0,6,40.0,51,180.0
2621,2024-12-17 135256,饥饿,微饿,1,3.0,16,126.0,6,40.0,41,157.0
2624,2024-12-17 135256,微饿,饥饿,1,3.0,19,104.0,5,18.0,53,131.0
2627,2024-12-17 135256,微饿,饥饿,1,3.0,19,117.0,7,27.0,61,164.0
2628,2024-12-17 135256,微饿,饥饿,1,3.0,17,99.0,9,39.0,61,158.0
2629,2024-12-17 135256,微饿,饥饿,1,3.0,15,91.0,8,37.0,57,150.0
2631,2024-12-17 135256,微饿,饥饿,0,0.0,14,85.0,9,49.0,55,153.0
2632,2024-12-17 135256,微饿,饥饿,0,0.0,13,79.0,9,49.0,51,145.0
2633,2024-12-17 135256,微饿,饥饿,0,0.0,11,85.0,8,46.0,45,147.0
2634,2024-12-17 135256,微饿,饥饿,0,0.0,8,71.0,7,43.0,33,120.0
2636,2024-12-17 135256,微饿,饥饿,0,0.0,11,91.0,8,52.0,31,122.0
2637,2024-12-17 135256,微饿,饥饿,0,0.0,10,99.0,6,40.0,26,123.0
2642,2024-12-17 135256,微饿,饥饿,0,0.0,7,97.0,3,20.0,22,132.0
2643,2024-12-17 135256,微饿,饥饿,0,0.0,8,103.0,3,20.0,24,138.0
2645,2024-12-17 135256,微饿,饥饿,0,0.0,7,124.0,3,23.0,24,166.0
2647,2024-12-17 135256,微饿,饥饿,0,0.0,7,134.0,4,39.0,26,187.0
2650,2024-12-17 135256,微饿,饥饿,0,0.0,9,159.0,5,49.0,30,212.0
2651,2024-12-17 135256,微饿,饥饿,0,0.0,9,159.0,5,49.0,26,190.0
2671,2024-12-17 135256,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2672,2024-12-17 135256,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2673,2024-12-17 135256,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2674,2024-12-17 135256,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2675,2024-12-17 135256,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2677,2024-12-17 135256,中性,饱腹,0,0.0,0,0.0,0,0.0,2,75.0
2679,2024-12-17 135256,中性,饱腹,0,0.0,0,0.0,0,0.0,2,75.0
2681,2024-12-17 135256,中性,饱腹,0,0.0,0,0.0,0,0.0,4,114.0
2682,2024-12-17 135256,中性,饱腹,0,0.0,0,0.0,0,0.0,4,114.0
2683,2024-12-17 135256,中性,饱腹,0,0.0,0,0.0,0,0.0,6,149.0
2684,2024-12-17 135256,饱腹,中性,0,0.0,0,0.0,0,0.0,8,206.0
2687,2024-12-17 135256,饱腹,中性,0,0.0,0,0.0,0,0.0,8,193.0
2689,2024-12-17 135256,饱腹,中性,0,0.0,0,0.0,0,0.0,10,210.0
2693,2024-12-17 135256,饱腹,中性,0,0.0,0,0.0,0,0.0,4,79.0
2701,2024-12-17 135256,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2715,2024-12-18 135914,饥饿,微饿,0,0.0,0,0.0,3,27.0,7,27.0
2717,2024-12-18 135914,饥饿,微饿,0,0.0,0,0.0,1,23.0,2,23.0
2718,2024-12-18 135914,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2723,2024-12-18 135914,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2724,2024-12-18 135914,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2725,2024-12-18 135914,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2729,2024-12-18 135914,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2730,2024-12-18 135914,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2731,2024-12-18 135914,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2732,2024-12-18 135914,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2733,2024-12-18 135914,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2734,2024-12-18 135914,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2735,2024-12-18 135914,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2736,2024-12-18 135914,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2737,2024-12-18 135914,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2739,2024-12-18 135914,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2740,2024-12-18 135914,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2741,2024-12-18 135914,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2742,2024-12-18 135914,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2743,2024-12-18 135914,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2744,2024-12-18 135914,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2745,2024-12-18 135914,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2747,2024-12-18 135914,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2748,2024-12-18 135914,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2749,2024-12-18 135914,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2750,2024-12-18 135914,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2751,2024-12-18 135914,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2752,2024-12-18 135914,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2755,2024-12-18 135914,微饿,饥饿,0,0.0,1,7.0,1,2.0,4,9.0
2756,2024-12-18 135914,微饿,饥饿,0,0.0,1,7.0,1,2.0,4,9.0
2757,2024-12-18 135914,微饿,饥饿,0,0.0,1,7.0,1,2.0,4,9.0
2759,2024-12-18 135914,微饿,饥饿,0,0.0,1,7.0,1,2.0,4,9.0
2761,2024-12-18 135914,微饿,饥饿,0,0.0,1,7.0,1,2.0,4,9.0
2762,2024-12-18 135914,微饿,饥饿,0,0.0,1,7.0,2,6.0,6,13.0
2781,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,6,135.0
2782,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,4,131.0
2783,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,2,115.0
2784,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,4,183.0
2785,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,4,183.0
2786,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,2,68.0
2787,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,2,68.0
2788,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,2,68.0
2789,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,2,68.0
2790,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,2,68.0
2791,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,4,244.0
2792,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,2,176.0
2793,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,2,176.0
2794,2024-12-18 135914,中性,饱腹,0,0.0,0,0.0,0,0.0,2,176.0
2802,2024-12-18 135914,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2805,2024-12-18 135914,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2810,2024-12-18 135914,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2814,2024-12-18 135914,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2816,2024-12-18 135914,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2817,2024-12-18 135914,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2821,2024-12-18 135914,饱腹,中性,0,0.0,0,0.0,0,0.0,4,30.0
2826,2024-12-19 135234,饥饿,微饿,0,0.0,2,58.0,1,3.0,5,58.0
2827,2024-12-19 135234,饥饿,微饿,0,0.0,2,58.0,1,3.0,5,58.0
2829,2024-12-19 135234,饥饿,微饿,0,0.0,2,58.0,1,3.0,5,58.0
2830,2024-12-19 135234,饥饿,微饿,0,0.0,2,58.0,1,3.0,5,58.0
2831,2024-12-19 135234,饥饿,微饿,0,0.0,1,3.0,1,3.0,2,3.0
2833,2024-12-19 135234,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2834,2024-12-19 135234,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2835,2024-12-19 135234,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2836,2024-12-19 135234,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2837,2024-12-19 135234,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2839,2024-12-19 135234,微饿,饥饿,0,0.0,1,2.0,1,2.0,4,2.0
2863,2024-12-19 135234,饥饿,饱腹,1,6.0,5,140.0,4,109.0,16,147.0
2865,2024-12-19 135234,饥饿,饱腹,1,6.0,5,140.0,4,109.0,18,148.0
2866,2024-12-19 135234,微饿,饱腹,1,6.0,5,140.0,4,109.0,18,148.0
2867,2024-12-19 135234,饥饿,饱腹,0,0.0,4,122.0,4,109.0,14,124.0
2868,2024-12-19 135234,饥饿,饱腹,0,0.0,2,107.0,3,108.0,10,109.0
2870,2024-12-19 135234,饥饿,饱腹,0,0.0,1,26.0,1,26.0,5,27.0
2871,2024-12-19 135234,微饿,饱腹,0,0.0,1,26.0,1,26.0,5,27.0
2872,2024-12-19 135234,饥饿,饱腹,0,0.0,1,252.0,1,252.0,5,253.0
2873,2024-12-19 135234,饥饿,饱腹,0,0.0,1,252.0,1,252.0,5,253.0
2874,2024-12-19 135234,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2876,2024-12-19 135234,饥饿,饱腹,0,0.0,1,111.0,1,111.0,3,111.0
2881,2024-12-19 135234,饥饿,饱腹,0,0.0,1,111.0,1,111.0,3,111.0
2882,2024-12-19 135234,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2885,2024-12-19 135234,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2886,2024-12-19 135234,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2894,2024-12-19 135234,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2895,2024-12-19 135234,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2896,2024-12-19 135234,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
2897,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,2,212.0
2898,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,2,212.0
2899,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,2,212.0
2900,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2901,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2902,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
2903,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,2,75.0
2904,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,2,75.0
2905,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,4,93.0
2906,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,4,93.0
2907,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,8,143.0
2908,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,8,143.0
2909,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,8,143.0
2910,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,10,159.0
2911,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,10,107.0
2912,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,10,107.0
2913,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,10,107.0
2914,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,10,107.0
2915,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,8,85.0
2916,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,8,85.0
2917,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,6,78.0
2919,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,6,78.0
2920,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,4,62.0
2921,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,2,39.0
2922,2024-12-19 135234,饱腹,中性,0,0.0,0,0.0,0,0.0,2,39.0
2931,2024-12-19 135149,饥饿,微饿,2,3.0,1,9.0,0,0.0,6,12.0
2932,2024-12-19 135149,饥饿,微饿,2,3.0,1,9.0,0,0.0,6,12.0
2933,2024-12-19 135149,饥饿,微饿,2,3.0,1,9.0,0,0.0,6,12.0
2934,2024-12-19 135149,饥饿,微饿,1,2.0,1,9.0,0,0.0,4,11.0
2935,2024-12-19 135149,饥饿,微饿,1,2.0,1,9.0,0,0.0,4,11.0
2936,2024-12-19 135149,饥饿,微饿,1,2.0,1,9.0,0,0.0,4,11.0
2937,2024-12-19 135149,饥饿,微饿,1,2.0,1,9.0,0,0.0,4,11.0
2938,2024-12-19 135149,饥饿,微饿,1,2.0,0,0.0,0,0.0,2,2.0
2939,2024-12-19 135149,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2940,2024-12-19 135149,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2941,2024-12-19 135149,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
2942,2024-12-19 135149,饥饿,微饿,1,2.0,0,0.0,0,0.0,2,2.0
2943,2024-12-19 135149,饥饿,微饿,2,4.0,0,0.0,0,0.0,4,4.0
2944,2024-12-19 135149,饥饿,微饿,2,4.0,0,0.0,0,0.0,4,4.0
2945,2024-12-19 135149,饥饿,微饿,2,4.0,0,0.0,0,0.0,4,4.0
2965,2024-12-19 135149,微饿,饥饿,5,9.0,0,0.0,0,0.0,10,9.0
2966,2024-12-19 135149,微饿,饥饿,4,7.0,0,0.0,0,0.0,8,7.0
2967,2024-12-19 135149,微饿,饥饿,4,7.0,0,0.0,0,0.0,8,7.0
2968,2024-12-19 135149,微饿,饥饿,4,7.0,0,0.0,0,0.0,8,7.0
2969,2024-12-19 135149,微饿,饥饿,4,7.0,0,0.0,0,0.0,8,7.0
2970,2024-12-19 135149,微饿,饥饿,4,7.0,0,0.0,0,0.0,8,7.0
2972,2024-12-19 135149,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2973,2024-12-19 135149,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2974,2024-12-19 135149,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2975,2024-12-19 135149,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
2984,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2985,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2986,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2987,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2988,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2989,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2990,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2991,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2992,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2993,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2994,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2995,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
2996,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
3000,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,2,106.0
3001,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,2,106.0
3003,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,2,106.0
3005,2024-12-19 135149,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
3010,2024-12-19 135149,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
3018,2024-12-19 135149,饱腹,中性,0,0.0,0,0.0,0,0.0,2,136.0
3024,2024-12-19 135149,饱腹,中性,0,0.0,0,0.0,0,0.0,2,155.0
3025,2024-12-19 135149,饱腹,中性,0,0.0,0,0.0,0,0.0,2,155.0
3026,2024-12-19 135149,饱腹,中性,0,0.0,0,0.0,0,0.0,2,155.0
3030,2024-12-19 135149,饱腹,中性,0,0.0,0,0.0,0,0.0,2,218.0
3031,2024-12-19 135149,饱腹,中性,0,0.0,0,0.0,0,0.0,2,218.0
3033,2024-12-19 135149,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
3035,2024-12-19 135149,饱腹,中性,0,0.0,0,0.0,0,0.0,2,103.0
3037,2024-12-19 110403,饥饿,微饿,0,0.0,7,110.0,1,4.0,14,110.0
3038,2024-12-19 110403,饥饿,微饿,0,0.0,6,105.0,1,4.0,12,105.0
3039,2024-12-19 110403,饥饿,微饿,0,0.0,4,95.0,0,0.0,8,95.0
3040,2024-12-19 110403,饥饿,微饿,0,0.0,4,95.0,0,0.0,8,95.0
3041,2024-12-19 110403,饥饿,微饿,0,0.0,3,60.0,0,0.0,6,60.0
3042,2024-12-19 110403,饥饿,微饿,0,0.0,3,60.0,0,0.0,6,60.0
3043,2024-12-19 110403,饥饿,微饿,0,0.0,2,16.0,0,0.0,4,16.0
3045,2024-12-19 110403,饥饿,微饿,0,0.0,3,26.0,0,0.0,6,26.0
3047,2024-12-19 110403,饥饿,微饿,0,0.0,2,13.0,0,0.0,4,13.0
3052,2024-12-19 110403,饥饿,微饿,0,0.0,5,39.0,0,0.0,10,39.0
3053,2024-12-19 110403,饥饿,微饿,0,0.0,6,49.0,0,0.0,12,49.0
3056,2024-12-19 110403,饥饿,微饿,0,0.0,6,68.0,1,12.0,12,68.0
3057,2024-12-19 110403,饥饿,微饿,0,0.0,7,71.0,1,12.0,14,71.0
3058,2024-12-19 110403,饥饿,微饿,0,0.0,7,71.0,1,12.0,14,71.0
3059,2024-12-19 110403,饥饿,微饿,0,0.0,7,71.0,1,12.0,14,71.0
3061,2024-12-19 110403,饥饿,微饿,0,0.0,8,62.0,1,12.0,16,62.0
3063,2024-12-19 110403,饥饿,微饿,0,0.0,5,46.0,1,12.0,10,46.0
3069,2024-12-19 110403,微饿,饥饿,0,0.0,4,51.0,0,0.0,8,51.0
3073,2024-12-19 110403,微饿,饥饿,0,0.0,2,40.0,0,0.0,4,40.0
3074,2024-12-19 110403,微饿,饥饿,0,0.0,2,40.0,0,0.0,4,40.0
